Crack1_30,Crack1_50,Crack2_30,Crack2_50,Crack3_30,Crack3_50,Crack4_30,Crack4_50,Crack5_30,Crack5_50,Crack6_30,Crack6_50,Anomaly_Label,Anomaly_Score,Anomaly_Status
-1.11834,-1.19682,-1.4715,-0.0981,1.90314,1.19682,-1.06929,0.02943,0.27468,1.59903,-2.28573,-1.21644,1,0.1569190807985456,Normal
-0.74556,-0.66708,-1.25568,0.70632,1.93257,2.62908,-0.72594,0.97119,1.34397,0.99081,-0.51012,-0.13734,1,0.16359857410615336,Normal
-0.13734,-2.71737,-1.42245,2.17782,2.47212,2.63889,-0.36297,1.05948,-0.87309,0.8829,-0.67689,-1.05948,1,0.1429599985417438,Normal
-0.03924,-1.92276,-1.02024,0.51012,2.80566,2.83509,0.21582,1.67751,0.17658,1.74618,0.77499,1.30473,1,0.15321377267359543,Normal
-0.38259,-2.7468,0.35316,-1.33416,1.52055,2.52117,0.0,1.89333,1.13796,1.73637,0.96138,2.12877,1,0.15136253707738634,Normal
0.37278,-2.943,0.36297,-0.981,2.06991,3.61008,0.56898,2.20725,-0.54936,1.31454,0.981,1.90314,1,0.14762671584496345,Normal
0.4905,-2.22687,0.7848,-1.69713,2.80566,5.07177,0.51012,1.5696,-0.81423,1.39302,-0.32373,0.91233,1,0.12498526803632043,Normal
0.12753,-2.48193,1.38321,-2.52117,1.32435,5.1993,0.8829,1.55979,0.20601,0.99081,1.68732,1.25568,1,0.12747294626479022,Normal
-0.03924,-2.22687,1.69713,-2.8449,1.82466,5.45436,0.04905,1.65789,-0.01962,0.65727,1.64808,2.60946,1,0.11047628593555597,Normal
1.12815,-1.28511,2.12877,-3.14901,1.49112,4.82652,0.3924,1.1772,-1.18701,1.0791,1.99143,3.8259,1,0.11971931449376833,Normal
1.03986,-2.60946,2.19744,-3.6297,1.54017,5.13063,0.07848,0.15696,-1.20663,1.42245,2.51136,2.43288,1,0.11154075938820246,Normal
0.36297,-2.01105,3.18825,-5.30721,0.67689,3.65913,0.50031,-0.50031,-0.2943,1.962,1.41264,2.30535,1,0.11665314633347817,Normal
